Comp,Temp,Data,Casa,GC,GF,Fora,Res,PC,PF,J
Série B,2023,2023-05-23,Botafogo-SP,1,0,Mirassol,VC,3,0,69
Série B,2023,2023-05-23,Novorizontino,2,0,Avaí,VC,3,0,70
Série B,2023,2023-05-23,ABC,1,0,Tombense,VC,3,0,71
Série B,2023,2023-05-24,Londrina,1,3,Ceará,VV,0,3,72
Série B,2023,2023-05-24,Sampaio Corrêa,0,0,Ponte Preta,E,1,1,73
Série B,2023,2023-05-24,Vitória,1,0,CRB,VC,3,0,74
Série B,2023,2023-05-24,Juventude,3,0,Atlético-GO,VC,3,0,75
Série B,2023,2023-05-24,Vila Nova-GO,1,0,Ituano,VC,3,0,76
Série B,2023,2023-05-24,Guarani,3,3,Chapecoense,E,1,1,77
Série B,2023,2023-05-24,Criciúma,1,0,Sport,VC,3,0,78
Série B,2023,2023-05-27,Atlético-GO,1,1,Botafogo-SP,E,1,1,79
Série B,2023,2023-05-27,Avaí,1,1,Vitória,E,1,1,80
Série B,2023,2023-05-27,Ituano,3,1,Londrina,VC,3,0,81
Série B,2023,2023-05-27,CRB,1,2,Juventude,VV,0,3,82
Série B,2023,2023-05-28,Ceará,0,3,Novorizontino,VV,0,3,83
Série B,2023,2023-05-28,Ponte Preta,1,0,Vila Nova-GO,VC,3,0,84
Série B,2023,2023-05-28,Mirassol,1,0,Criciúma,VC,3,0,85
Série B,2023,2023-05-28,Sport,4,1,ABC,VC,3,0,86
Série B,2023,2023-05-28,Tombense,1,1,Guarani,E,1,1,87
Série B,2023,2023-05-29,Chapecoense,0,1,Sampaio Corrêa,VV,0,3,88
Série B,2023,2023-06-02,Ceará,2,0,Chapecoense,VC,3,0,89
Série B,2023,2023-06-02,Vitória,3,0,Ituano,VC,3,0,90
Série B,2023,2023-06-02,Botafogo-SP,0,0,Tombense,E,1,1,91
Série B,2023,2023-06-02,Criciúma,3,0,Atlético-GO,VC,3,0,92
Série B,2023,2023-06-03,Vila Nova-GO,3,0,Sampaio Corrêa,VC,3,0,93
Série B,2023,2023-06-03,Mirassol,1,0,Ponte Preta,VC,3,0,94
Série B,2023,2023-06-03,Juventude,3,2,Avaí,VC,3,0,95
Série B,2023,2023-06-03,ABC,0,1,Novorizontino,VV,0,3,96
Série B,2023,2023-06-04,Guarani,0,1,CRB,VV,0,3,97
Série B,2023,2023-06-04,Londrina,1,2,Sport,VV,0,3,98
Série B,2023,2023-06-06,Tombense,1,2,Vitória,VV,0,3,99
Série B,2023,2023-06-06,Chapecoense,0,1,Vila Nova-GO,VV,0,3,100
Série B,2023,2023-06-06,Atlético-GO,0,3,Ceará,VV,0,3,101
Série B,2023,2023-06-06,Ponte Preta,0,0,ABC,E,1,1,102
Série B,2023,2023-06-06,Botafogo-SP,0,2,Ituano,VV,0,3,103
Série B,2023,2023-06-07,Novorizontino,1,0,Guarani,VC,3,0,104
Série B,2023,2023-06-07,Sport,2,1,Avaí,VC,3,0,105
Série B,2023,2023-06-07,Sampaio Corrêa,2,0,Londrina,VC,3,0,106
Série B,2023,2023-06-07,CRB,2,0,Mirassol,VC,3,0,107
Série B,2023,2023-06-08,Criciúma,0,1,Juventude,VV,0,3,108
Série B,2023,2023-06-09,ABC,1,1,Chapecoense,E,1,1,109
Série B,2023,2023-06-10,Novorizontino,1,0,Sampaio Corrêa,VC,3,0,110
Série B,2023,2023-06-10,Ceará,1,3,CRB,VV,0,3,111
Série B,2023,2023-06-10,Vila Nova-GO,0,0,Guarani,E,1,1,112
Série B,2023,2023-06-10,Ituano,1,1,Atlético-GO,E,1,1,113
Série B,2023,2023-06-11,Ponte Preta,1,1,Sport,E,1,1,114
Série B,2023,2023-06-11,Avaí,1,1,Botafogo-SP,E,1,1,115
Série B,2023,2023-06-11,Vitória,0,1,Criciúma,VV,0,3,116
Série B,2023,2023-06-11,Juventude,1,2,Tombense,VV,0,3,117
Série B,2023,2023-06-11,Londrina,1,2,Mirassol,VV,0,3,118
Série B,2023,2023-06-18,Sport,1,0,Vila Nova-GO,VC,3,0,119
Série B,2023,2023-06-21,CRB,2,2,Ituano,E,1,1,120
Série B,2023,2023-06-22,Sport,3,0,Juventude,VC,3,0,121
Série B,2023,2023-06-23,Atlético-GO,1,0,Ponte Preta,VC,3,0,122
Série B,2023,2023-06-24,Tombense,1,2,Novorizontino,VV,0,3,123
Série B,2023,2023-06-24,Chapecoense,1,1,Criciúma,E,1,1,124
Série B,2023,2023-06-24,Botafogo-SP,0,3,Vila Nova-GO,VV,0,3,125
Série B,2023,2023-06-24,Avaí,0,0,Londrina,E,1,1,126
Série B,2023,2023-06-25,Guarani,2,0,Vitória,VC,3,0,127
Série B,2023,2023-06-25,Mirassol,3,2,ABC,VC,3,0,128
Série B,2023,2023-06-25,Sampaio Corrêa,1,1,Ceará,E,1,1,129
Série B,2023,2023-06-27,Vila Nova-GO,1,0,Tombense,VC,3,0,130
Série B,2023,2023-06-27,Criciúma,2,1,CRB,VC,3,0,131
Série B,2023,2023-06-27,Novorizontino,0,1,Botafogo-SP,VV,0,3,132
Série B,2023,2023-06-27,Chapecoense,1,1,Sport,E,1,1,133
Série B,2023,2023-06-28,Londrina,1,2,Juventude,VV,0,3,134
Série B,2023,2023-06-28,ABC,1,1,Atlético-GO,E,1,1,135
Série B,2023,2023-06-28,Vitória,2,1,Sampaio Corrêa,VC,3,0,136
Série B,2023,2023-06-28,Ituano,0,1,Ponte Preta,VV,0,3,137
Série B,2023,2023-06-28,Ceará,0,0,Avaí,E,1,1,138
Série B,2023,2023-06-28,Guarani,2,1,Mirassol,VC,3,0,139
Série B,2023,2023-06-30,Tombense,4,2,Chapecoense,VC,3,0,140
Série B,2023,2023-07-01,Atlético-GO,1,1,Vila Nova-GO,E,1,1,141
Série B,2023,2023-07-01,Avaí,0,2,ABC,VV,0,3,142
Série B,2023,2023-07-01,Sampaio Corrêa,0,2,Criciúma,VV,0,3,143
Série B,2023,2023-07-01,CRB,2,1,Londrina,VC,3,0,144
Série B,2023,2023-07-02,Ponte Preta,1,0,Novorizontino,VC,3,0,145
Série B,2023,2023-07-02,Sport,2,0,Ceará,VC,3,0,146
Série B,2023,2023-07-02,Juventude,1,0,Vitória,VC,3,0,147
Série B,2023,2023-07-03,Mirassol,0,1,Ituano,VV,0,3,148
Série B,2023,2023-07-03,Botafogo-SP,1,0,Guarani,VC,3,0,149
Série B,2023,2023-07-05,CRB,2,0,Sport,VC,3,0,150
Série B,2023,2023-07-07,Novorizontino,2,2,Atlético-GO,E,1,1,151
Série B,2023,2023-07-07,Ceará,3,0,Botafogo-SP,VC,3,0,152
Série B,2023,2023-07-08,Avaí,0,1,Ponte Preta,VV,0,3,153
Série B,2023,2023-07-08,Ituano,1,1,Juventude,E,1,1,154
Série B,2023,2023-07-08,Tombense,0,1,Sampaio Corrêa,VV,0,3,155
Série B,2023,2023-07-08,Guarani,2,1,Londrina,VC,3,0,156
Série B,2023,2023-07-08,ABC,0,1,Criciúma,VV,0,3,157
Série B,2023,2023-07-09,Sport,0,0,Mirassol,E,1,1,158
Série B,2023,2023-07-09,Chapecoense,2,1,CRB,VC,3,0,159
Série B,2023,2023-07-10,Vila Nova-GO,1,0,Vitória,VC,3,0,160
Série B,2023,2023-07-13,Criciúma,1,1,Guarani,E,1,1,161
Série B,2023,2023-07-14,Atlético-GO,3,1,Sport,VC,3,0,162
Série B,2023,2023-07-14,Sampaio Corrêa,0,0,Ituano,E,1,1,163
Série B,2023,2023-07-15,Ponte Preta,0,1,Tombense,VV,0,3,164
Série B,2023,2023-07-15,Juventude,1,1,ABC,E,1,1,165
Série B,2023,2023-07-15,Londrina,1,0,Vila Nova-GO,VC,3,0,166
Série B,2023,2023-07-16,Mirassol,1,1,Ceará,E,1,1,167
Série B,2023,2023-07-16,Vitória,2,1,Novorizontino,VC,3,0,168
Série B,2023,2023-07-17,Botafogo-SP,1,0,Criciúma,VC,3,0,169
Série B,2023,2023-07-18,Ponte Preta,0,0,Juventude,E,1,1,170
Série B,2023,2023-07-18,Chapecoense,1,0,Ituano,VC,3,0,171
Série B,2023,2023-07-18,Tombense,2,1,CRB,VC,3,0,172
Série B,2023,2023-07-19,Ceará,1,0,Vila Nova-GO,VC,3,0,173
Série B,2023,2023-07-19,Sport,1,2,Vitória,VV,0,3,174
Série B,2023,2023-07-19,ABC,0,1,Guarani,VV,0,3,175
Série B,2023,2023-07-19,Avaí,2,0,Sampaio Corrêa,VC,3,0,176
Série B,2023,2023-07-19,Atlético-GO,2,2,Mirassol,E,1,1,177
Série B,2023,2023-07-19,Novorizontino,3,0,Londrina,VC,3,0,178
Série B,2023,2023-07-21,CRB,1,0,Ponte Preta,VC,3,0,179
Série B,2023,2023-07-22,Mirassol,2,0,Tombense,VC,3,0,180
Série B,2023,2023-07-22,Ituano,0,1,Avaí,VV,0,3,181
Série B,2023,2023-07-22,Vila Nova-GO,1,1,ABC,E,1,1,182
Série B,2023,2023-07-22,Criciúma,0,1,Novorizontino,VV,0,3,183
Série B,2023,2023-07-23,Guarani,1,0,Atlético-GO,VC,3,0,184
Série B,2023,2023-07-23,Sampaio Corrêa,1,2,Sport,VV,0,3,185
Série B,2023,2023-07-23,Juventude,1,0,Ceará,VC,3,0,186
Série B,2023,2023-07-24,Vitória,1,0,Chapecoense,VC,3,0,187
Série B,2023,2023-07-24,Londrina,1,2,Botafogo-SP,VV,0,3,188
Série B,2023,2023-07-28,Sport,2,0,CRB,VC,3,0,189
Série B,2023,2023-07-28,Ceará,1,1,Ituano,E,1,1,190
Série B,2023,2023-07-29,ABC,0,0,Londrina,E,1,1,191
Série B,2023,2023-07-29,Chapecoense,0,1,Mirassol,VV,0,3,192
Série B,2023,2023-07-29,Botafogo-SP,0,2,Juventude,VV,0,3,193
Série B,2023,2023-07-29,Avaí,1,2,Guarani,VV,0,3,194
Série B,2023,2023-07-29,Atlético-GO,2,2,Sampaio Corrêa,E,1,1,195
Série B,2023,2023-07-30,Ponte Preta,2,2,Vitória,E,1,1,196
Série B,2023,2023-07-30,Novorizontino,3,1,Vila Nova-GO,VC,3,0,197
Série B,2023,2023-07-30,Tombense,2,2,Criciúma,E,1,1,198
Série B,2023,2023-08-01,Mirassol,2,2,Avaí,E,1,1,199
Série B,2023,2023-08-01,Sampaio Corrêa,0,0,Botafogo-SP,E,1,1,200
Série B,2023,2023-08-01,CRB,2,1,Atlético-GO,VC,3,0,201
Série B,2023,2023-08-02,Londrina,1,1,Chapecoense,E,1,1,202
Série B,2023,2023-08-02,Juventude,1,0,Novorizontino,VC,3,0,203
Série B,2023,2023-08-02,Vitória,2,0,ABC,VC,3,0,204
Série B,2023,2023-08-02,Criciúma,2,1,Ponte Preta,VC,3,0,205
Série B,2023,2023-08-02,Vila Nova-GO,0,1,Sport,VV,0,3,206
Série B,2023,2023-08-02,Guarani,0,0,Ceará,E,1,1,207
Série B,2023,2023-08-02,Ituano,1,0,Tombense,VC,3,0,208
Série B,2023,2023-08-04,Mirassol,0,0,Sampaio Corrêa,E,1,1,209
Série B,2023,2023-08-05,Ituano,1,1,Guarani,E,1,1,210
Série B,2023,2023-08-05,Sport,1,0,Novorizontino,VC,3,0,211
Série B,2023,2023-08-05,CRB,0,0,Botafogo-SP,E,1,1,212
Série B,2023,2023-08-05,Avaí,1,0,Criciúma,VC,3,0,213
Série B,2023,2023-08-06,Ceará,1,0,ABC,VC,3,0,214
Série B,2023,2023-08-06,Ponte Preta,1,0,Chapecoense,VC,3,0,215
Série B,2023,2023-08-07,Atlético-GO,3,2,Tombense,VC,3,0,216
Série B,2023,2023-08-07,Juventude,0,2,Vila Nova-GO,VV,0,3,217
Série B,2023,2023-08-07,Londrina,2,0,Vitória,VC,3,0,218
Série B,2023,2023-08-11,Novorizontino,2,1,Mirassol,VC,3,0,219
Série B,2023,2023-08-11,Tombense,0,0,Sport,E,1,1,220
Série B,2023,2023-08-12,Botafogo-SP,0,0,Ponte Preta,E,1,1,221
Série B,2023,2023-08-12,Sampaio Corrêa,1,1,CRB,E,1,1,222
Série B,2023,2023-08-12,Vila Nova-GO,1,1,Avaí,E,1,1,223
Série B,2023,2023-08-12,Criciúma,2,0,Londrina,VC,3,0,224
Série B,2023,2023-08-13,Chapecoense,0,1,Atlético-GO,VV,0,3,225
Série B,2023,2023-08-13,Vitória,1,0,Ceará,VC,3,0,226
Série B,2023,2023-08-13,Guarani,0,1,Juventude,VV,0,3,227
Série B,2023,2023-08-14,ABC,1,1,Ituano,E,1,1,228
Série B,2023,2023-08-17,Vila Nova-GO,2,0,Mirassol,VC,3,0,229
Série B,2023,2023-08-17,Londrina,0,2,Atlético-GO,VV,0,3,230
Série B,2023,2023-08-18,Vitória,2,0,Botafogo-SP,VC,3,0,231
Série B,2023,2023-08-18,Guarani,3,1,Sport,VC,3,0,232
Série B,2023,2023-08-19,Avaí,4,2,Tombense,VC,3,0,233
Série B,2023,2023-08-19,Ituano,3,0,Criciúma,VC,3,0,234
Série B,2023,2023-08-19,Juventude,0,0,Sampaio Corrêa,E,1,1,235
Série B,2023,2023-08-19,ABC,1,2,CRB,VV,0,3,236
Série B,2023,2023-08-20,Ceará,1,1,Ponte Preta,E,1,1,237
Série B,2023,2023-08-20,Novorizontino,1,2,Chapecoense,VV,0,3,238
Série B,2023,2023-08-22,Criciúma,1,0,Vila Nova-GO,VC,3,0,239
Série B,2023,2023-08-22,Mirassol,0,1,Juventude,VV,0,3,240
Série B,2023,2023-08-23,Botafogo-SP,1,2,Chapecoense,VV,0,3,241
Série B,2023,2023-08-23,CRB,1,1,Avaí,E,1,1,242
Série B,2023,2023-08-25,Ponte Preta,1,0,Londrina,VC,3,0,243
Série B,2023,2023-08-25,Sport,1,2,Ituano,VV,0,3,244
Série B,2023,2023-08-26,Sampaio Corrêa,1,1,Guarani,E,1,1,245
Série B,2023,2023-08-26,Tombense,2,2,Ceará,E,1,1,246
Série B,2023,2023-08-26,CRB,1,0,Novorizontino,VC,3,0,247
Série B,2023,2023-08-27,Chapecoense,0,0,Avaí,E,1,1,248
Série B,2023,2023-08-27,Atlético-GO,0,0,Vitória,E,1,1,249
Série B,2023,2023-08-28,Botafogo-SP,0,0,ABC,E,1,1,250
Série B,2023,2023-08-30,Novorizontino,2,0,Ituano,VC,3,0,251
Série B,2023,2023-08-31,Juventude,0,0,Chapecoense,E,1,1,252
Série B,2023,2023-09-01,Vitória,0,0,Mirassol,E,1,1,253
Série B,2023,2023-09-01,Londrina,1,1,Tombense,E,1,1,254
Série B,2023,2023-09-02,Guarani,1,0,Ponte Preta,VC,3,0,255
Série B,2023,2023-09-02,Avaí,0,2,Atlético-GO,VV,0,3,256
Série B,2023,2023-09-02,Ceará,1,0,Criciúma,VC,3,0,257
Série B,2023,2023-09-02,ABC,1,1,Sampaio Corrêa,E,1,1,258
Série B,2023,2023-09-03,Botafogo-SP,1,1,Sport,E,1,1,259
Série B,2023,2023-09-03,Vila Nova-GO,0,1,CRB,VV,0,3,260
Série B,2023,2023-09-05,Chapecoense,0,1,Guarani,VV,0,3,261
Série B,2023,2023-09-06,Ceará,3,1,Londrina,VC,3,0,262
Série B,2023,2023-09-07,Tombense,3,0,ABC,VC,3,0,263
Série B,2023,2023-09-08,Ituano,1,2,Vila Nova-GO,VV,0,3,264
Série B,2023,2023-09-09,Ponte Preta,0,0,Sampaio Corrêa,E,1,1,265
Série B,2023,2023-09-09,Mirassol,1,0,Botafogo-SP,VC,3,0,266
Série B,2023,2023-09-09,Sport,3,3,Criciúma,E,1,1,267
Série B,2023,2023-09-10,CRB,6,0,Vitória,VC,3,0,268
Série B,2023,2023-09-10,Atlético-GO,3,0,Juventude,VC,3,0,269
Série B,2023,2023-09-11,Avaí,1,0,Novorizontino,VC,3,0,270
Série B,2023,2023-09-14,Londrina,2,2,Ituano,E,1,1,271
Série B,2023,2023-09-15,Vila Nova-GO,1,1,Ponte Preta,E,1,1,272
Série B,2023,2023-09-15,ABC,0,1,Sport,VV,0,3,273
Série B,2023,2023-09-16,Criciúma,2,1,Mirassol,VC,3,0,274
Série B,2023,2023-09-16,Botafogo-SP,1,0,Atlético-GO,VC,3,0,275
Série B,2023,2023-09-16,Sampaio Corrêa,2,0,Chapecoense,VC,3,0,276
Série B,2023,2023-09-16,Juventude,3,1,CRB,VC,3,0,277
Série B,2023,2023-09-17,Guarani,3,0,Tombense,VC,3,0,278
Série B,2023,2023-09-17,Vitória,3,0,Avaí,VC,3,0,279
Série B,2023,2023-09-18,Novorizontino,4,1,Ceará,VC,3,0,280
Série B,2023,2023-09-19,Sampaio Corrêa,2,1,Vila Nova-GO,VC,3,0,281
Série B,2023,2023-09-22,Atlético-GO,3,1,Criciúma,VC,3,0,282
Série B,2023,2023-09-22,Ponte Preta,0,3,Mirassol,VV,0,3,283
Série B,2023,2023-09-22,Ituano,0,2,Vitória,VV,0,3,284
Série B,2023,2023-09-23,Sport,4,0,Londrina,VC,3,0,285
Série B,2023,2023-09-23,CRB,1,0,Guarani,VC,3,0,286
Série B,2023,2023-09-23,Chapecoense,1,1,Ceará,E,1,1,287
Série B,2023,2023-09-23,Tombense,0,0,Botafogo-SP,E,1,1,288
Série B,2023,2023-09-25,Avaí,0,2,Juventude,VV,0,3,289
Série B,2023,2023-09-25,Novorizontino,2,1,ABC,VC,3,0,290
Série B,2023,2023-09-28,Londrina,1,0,Sampaio Corrêa,VC,3,0,291
Série B,2023,2023-09-28,Mirassol,1,0,CRB,VC,3,0,292
Série B,2023,2023-09-29,Vitória,1,0,Tombense,VC,3,0,293
Série B,2023,2023-09-29,Avaí,2,2,Sport,E,1,1,294
Série B,2023,2023-09-30,Guarani,2,1,Novorizontino,VC,3,0,295
Série B,2023,2023-09-30,Ituano,1,1,Botafogo-SP,E,1,1,296
Série B,2023,2023-09-30,Juventude,1,0,Criciúma,VC,3,0,297
Série B,2023,2023-09-30,ABC,2,0,Ponte Preta,VC,3,0,298
Série B,2023,2023-10-01,Vila Nova-GO,0,0,Chapecoense,E,1,1,299
Série B,2023,2023-10-01,Ceará,0,1,Atlético-GO,VV,0,3,300
Série B,2023,2023-10-03,Mirassol,2,0,Londrina,VC,3,0,301
Série B,2023,2023-10-05,Chapecoense,0,0,ABC,E,1,1,302
Série B,2023,2023-10-06,CRB,2,0,Ceará,VC,3,0,303
Série B,2023,2023-10-06,Atlético-GO,1,0,Ituano,VC,3,0,304
Série B,2023,2023-10-07,Guarani,1,1,Vila Nova-GO,E,1,1,305
Série B,2023,2023-10-07,Botafogo-SP,0,1,Avaí,VV,0,3,306
Série B,2023,2023-10-07,Sampaio Corrêa,1,1,Novorizontino,E,1,1,307
Série B,2023,2023-10-07,Tombense,1,1,Juventude,E,1,1,308
Série B,2023,2023-10-08,Criciúma,1,0,Vitória,VC,3,0,309
Série B,2023,2023-10-09,Sport,3,3,Ponte Preta,E,1,1,310
Série B,2023,2023-10-10,ABC,1,2,Mirassol,VV,0,3,311
Série B,2023,2023-10-11,Vila Nova-GO,1,0,Botafogo-SP,VC,3,0,312
Série B,2023,2023-10-13,Criciúma,1,2,Chapecoense,VV,0,3,313
Série B,2023,2023-10-14,Ceará,0,0,Sampaio Corrêa,E,1,1,314
Série B,2023,2023-10-14,Novorizontino,0,0,Tombense,E,1,1,315
Série B,2023,2023-10-14,Ituano,0,0,CRB,E,1,1,316
Série B,2023,2023-10-15,Ponte Preta,0,2,Atlético-GO,VV,0,3,317
Série B,2023,2023-10-15,Vitória,2,0,Guarani,VC,3,0,318
Série B,2023,2023-10-15,Londrina,1,1,Avaí,E,1,1,319
Série B,2023,2023-10-16,Juventude,2,2,Sport,E,1,1,320
Série B,2023,2023-10-19,Atlético-GO,3,1,ABC,VC,3,0,321
Série B,2023,2023-10-19,Tombense,2,1,Vila Nova-GO,VC,3,0,322
Série B,2023,2023-10-20,Mirassol,0,0,Guarani,E,1,1,323
Série B,2023,2023-10-20,Sampaio Corrêa,0,1,Vitória,VV,0,3,324
Série B,2023,2023-10-21,CRB,0,1,Criciúma,VV,0,3,325
Série B,2023,2023-10-21,Botafogo-SP,2,0,Novorizontino,VC,3,0,326
Série B,2023,2023-10-21,Juventude,2,2,Londrina,E,1,1,327
Série B,2023,2023-10-22,Sport,2,1,Chapecoense,VC,3,0,328
Série B,2023,2023-10-22,Avaí,1,0,Ceará,VC,3,0,329
Série B,2023,2023-10-23,Ponte Preta,0,0,Ituano,E,1,1,330
Série B,2023,2023-10-26,ABC,1,1,Avaí,E,1,1,331
Série B,2023,2023-10-27,Ceará,2,1,Sport,VC,3,0,332
Série B,2023,2023-10-27,Guarani,0,1,Botafogo-SP,VV,0,3,333
Série B,2023,2023-10-27,Novorizontino,2,0,Ponte Preta,VC,3,0,334
Série B,2023,2023-10-28,Criciúma,3,0,Sampaio Corrêa,VC,3,0,335
Série B,2023,2023-10-28,Ituano,0,0,Mirassol,E,1,1,336
Série B,2023,2023-10-28,Vila Nova-GO,2,1,Atlético-GO,VC,3,0,337
Série B,2023,2023-10-29,Vitória,0,0,Juventude,E,1,1,338
Série B,2023,2023-10-29,Londrina,1,1,CRB,E,1,1,339
Série B,2023,2023-10-30,Chapecoense,1,2,Tombense,VV,0,3,340
Série B,2023,2023-11-01,Atlético-GO,2,2,Novorizontino,E,1,1,341
Série B,2023,2023-11-03,Mirassol,2,1,Sport,VC,3,0,342
Série B,2023,2023-11-03,Juventude,2,1,Ituano,VC,3,0,343
Série B,2023,2023-11-03,Londrina,0,0,Guarani,E,1,1,344
Série B,2023,2023-11-04,Sampaio Corrêa,1,2,Tombense,VV,0,3,345
Série B,2023,2023-11-04,Botafogo-SP,2,2,Ceará,E,1,1,346
Série B,2023,2023-11-04,Ponte Preta,0,1,Avaí,VV,0,3,347
Série B,2023,2023-11-05,Vitória,1,1,Vila Nova-GO,E,1,1,348
Série B,2023,2023-11-07,Criciúma,1,0,ABC,VC,3,0,349
Série B,2023,2023-11-07,CRB,3,2,Chapecoense,VC,3,0,350
Série B,2023,2023-11-10,Vila Nova-GO,4,1,Londrina,VC,3,0,351
Série B,2023,2023-11-10,Sport,0,0,Atlético-GO,E,1,1,352
Série B,2023,2023-11-11,Avaí,1,1,CRB,E,1,1,353
Série B,2023,2023-11-11,Ituano,2,1,Sampaio Corrêa,VC,3,0,354
Série B,2023,2023-11-11,Chapecoense,2,0,Botafogo-SP,VC,3,0,355
Série B,2023,2023-11-11,Tombense,0,1,Ponte Preta,VV,0,3,356
